Pressure (mbar),Temperature (°C),Growth Time (min),Substrate,No. of Graphene Layers,H2,CH4,C2H4,Ar,C2H2,Substrate_dim_1,Substrate_dim_2,Substrate_dim_3,Substrate_dim_4
9.770540340488538e-14,0.6264285714285713,0.024728549446262543,Ru (0 0 0 1),0,0.00033166721944536575,0.00018181818181818183,0.0009883448640234135,1.99000019900002e-05,0.0003333333333333334,-0.8647970348081849,0.11908680479325826,-0.010200795410583245,0.487688799629533
0.049346163335799706,0.42857142857142855,0.04973550971687119,Co (0 0 0 1) on SiO2/Si,0,0.0033316722194536995,0.0009090909090909091,0.033322055423979945,0.001799900179990018,0.01,0.29969972704993264,-0.7724459181704927,0.14277491335854,0.5414080727357155
5.42807698001481e-09,0.5,0.04973550971687119,Cu-Ni alloy (5.5% Ni),0,0.0,1.8181818181818183e-06,0.0,0.0,5e-06,0.03350133295314887,-0.22974310282097737,-0.9487054703548096,-0.21460125329413055
0.0006578948926711085,0.5714285714285714,0.04973550971687119,Cu (25 ?m),1,0.06666511110851851,0.12727272727272726,0.33332555546481374,0.014999901499990151,0.16666666666666669,-0.2991739383804965,0.019176374255216046,-0.33561466696518877,0.8930229653162185
0.000986842141622503,0.6071428571428572,0.07474246998747985,Cu (25 ?m),1,0.00033166721944536575,0.00018181818181818183,0.0033217054198965653,2.9900002990000298e-05,0.0006666666666666668,-0.2991739383804965,0.019176374255216046,-0.33561466696518877,0.8930229653162185
0.11843079200592067,0.6071428571428572,0.07474246998747985,Cu (107 ?m) Enclosure,1,0.033331722219537036,0.0027272727272727275,0.08332263876411891,0.001499900149990015,0.1,0.10507538669924867,-0.22139289304534668,0.7711064757770986,0.5876556415398715
0.000743421051072293,0.592857142857143,0.008057242599190108,Cu (25 ?m) Enclosure,1,0.033331722219537036,0.0018181818181818182,0.14999008321763752,0.0011999001199900121,0.030000000000000002,0.016421869436986116,-0.18701187358841073,0.5398577314913034,0.8205550018677668
0.0004934210510722926,0.5714285714285714,0.07474246998747985,Cu (25 ?m) Enclosure,1,0.00033166721944536575,0.0005454545454545455,0.0006550076417558205,2.9900002990000298e-05,0.0003333333333333334,0.016421869436986116,-0.18701187358841073,0.5398577314913034,0.8205550018677668
0.0009210530471246,0.5714285714285714,0.07474246998747985,Monolayer graphene covered Cu (25 ?m),1,0.0013316688861148103,0.06363636363636363,0.0016550193085585997,0.00014990001499000152,0.0006666666666666668,-0.3707771125124063,-0.7294168655972676,-0.5712395030576565,-0.06450425695767564
0.00019736846780064171,0.592857142857143,0.07474246998747985,Cu (25 ?m),1,0.0066650111083518485,0.00018181818181818183,0.01665519431060029,0.0011999001199900121,0.0016666666666666668,-0.2991739383804965,0.019176374255216046,-0.33561466696518877,0.8930229653162185
0.004934210708116463,0.6214285714285714,0.04973550971687119,Cu (25 ?m),1,0.13333188888648148,0.18181818181818182,0.47666056103987875,0.00499990049999005,0.08333333333333334,-0.2991739383804965,0.019176374255216046,-0.33561466696518877,0.8930229653162185
0.1134961756723406,0.5714285714285714,0.07474246998747985,Cu-Ni alloy (30-70),1,0.00033166721944536575,0.00018181818181818183,0.006655077642572496,9.9900009990001e-05,0.0033333333333333335,0.37097351718139027,-0.27021301251473484,-0.35913003663286736,-0.8126433376370324
5.42807698001481e-09,0.5,0.07474246998747985,Cu-Ni alloy (10.4% Ni),1,8.333347222245371e-06,9.090909090909091e-06,5.5000641674152854e-05,4.0000004000000404e-07,3.3333333333333335e-05,0.45892467404283815,-0.4169482945877208,-0.7228127906173867,-0.30509659603963374
0.0001447368369099434,0.6071428571428572,0.07474246998747985,Cu-Ni alloy (90-10),1,0.0013316688861148103,0.005454545454545455,0.00498839153123453,0.0002999000299900031,0.0016666666666666668,-0.13026093035005748,-0.6782507018227011,-0.3869709410399287,-0.6109513616418438
9.8684210213669e-05,0.5142857142857142,0.07474246998747985,Cu-Ni alloy (1200/400 nm),1,0.0033316722194536995,0.014545454545454545,0.0016550193085585997,4.9900004990000505e-05,0.00013333333333333334,-0.006169305746824607,-0.7609795687709915,-0.48514892009050387,-0.4307000823249702
0.026153466567973384,0.5625,0.04973550971687119,Ru (0001),0,0.009998349997249996,0.01090909090909091,0.041655485980669774,0.0044999004499900455,0.025,-0.6575386530624436,0.26734075124512224,0.023193880108023993,0.7040127032788936
2.960768813224775e-09,0.6764285714285714,0.0038894158874219994,Ru (0001),1,0.00033166721944536575,0.0005454545454545455,0.0009883448640234135,0.0001199000119900012,0.0006666666666666668,-0.6575386530624436,0.26734075124512224,0.023193880108023993,0.7040127032788936
9.869133974833466e-11,0.45714285714285713,0.03523147275991818,Ir (111),0,0.0023316705527842547,0.0009090909090909091,0.0004883390306220239,0.00039990003999000405,6.666666666666667e-05,-0.6002162858957106,0.1078383074659423,0.6915027337505998,0.3872147709009646
0.01473684678016187,0.5714285714285714,0.04973550971687119,Ir (111) film (300 nm),0,0.013331688886148146,0.0036363636363636364,0.05332228876003553,0.0009459000945900096,0.016666666666666666,-0.8228188922763954,0.533297994994059,0.11350694893453735,-0.1602450984958175
0.7401315766099184,0.6285714285714286,0.04973550971687119,Pt (111) film (500 nm),0,0.5666659444432408,0.01090909090909091,0.3999929999183323,0.01199990119999012,0.0,-0.8151305979793556,0.47239157882897853,-0.16311615959564793,-0.2929187992738774
0.7698001480384898,0.5714285714285714,0.03306420286979876,Co (0001) film (200 nm),0,0.3333322222203704,0.00909090909090909,0.49999416659861023,0.03139990313999032,0.26666666666666666,0.4076302527646134,0.8233096453863555,-0.27252009516280196,0.28588739492553406
0.0,0.46428571428571425,0.0997494302580885,Ni (111) (carbon-doped),0,0.00033166721944536575,0.0005454545454545455,0.0009883448640234135,0.000199900019990002,0.0006666666666666668,0.3197555379500296,-0.8071878295811696,0.19956868247926482,-0.4542868528802242
9.869222797927472e-10,0.3142857142857143,0.008057242599190108,Ni (111) film (150 nm),0,0.00033166721944536575,0.00036363636363636367,0.003988379864431751,2.9900002990000298e-05,0.0016666666666666668,-0.6293748667311434,0.43668476467032913,-0.27427024293331115,-0.5813514662175348
1.3126069578090318e-09,0.14285714285714285,0.024728549446262543,Ni (111),0,0.00033166721944536575,0.00018181818181818183,0.0009883448640234135,1.99000019900002e-05,0.0003333333333333334,-0.8158336894038976,-0.5233649932025004,0.24547925681169902,-0.015633604796949693
1.0000000000000002,0.5464285714285715,0.12475639052869715,Cu (111) film (500 nm),0,0.007998346663911107,0.0009090909090909091,0.08332263876411891,0.0027999002799900283,0.016666666666666666,-0.725683463920572,0.6149440517962905,-0.29788285571419904,-0.08057994554574135
1.0000000000000002,0.625,0.0997494302580885,Cu (111) foil,0,0.033331722219537036,0.005454545454545455,0.6666627777324068,0.09999990999999102,0.26666666666666666,-0.4488156203016689,-0.6768505302933113,0.5705604349583395,0.1220601846428292
0.6415001233654081,0.592857142857143,0.03306420286979876,Cu (111) foil,0,0.0066650111083518485,0.0018181818181818182,0.01665519431060029,0.049999904999990505,0.006666666666666667,-0.4488156203016689,-0.6768505302933113,0.5705604349583395,0.1220601846428292
0.0394736738218594,0.6142857142857143,0.0997494302580885,Cu (111) foil,0,0.01999836666394444,0.05454545454545454,0.049988916537359596,0.00199990019999002,0.016666666666666666,-0.4488156203016689,-0.6768505302933113,0.5705604349583395,0.1220601846428292
1.0000000000000002,0.39285714285714285,0.0997494302580885,Cu/Ni (111) film (600 nm),0,0.0066650111083518485,0.09090909090909091,0.1666569443310172,0.029999902999990304,0.06666666666666667,-0.600556943397087,0.31663914597381354,-0.278929757644229,-0.6791680199148467
1.0000000000000002,0.5714285714285714,0.01639289602272633,Cu/Ni (111) film (500 nm),0,0.0066650111083518485,0.01818181818181818,0.01665519431060029,0.049999904999990505,0.0006666666666666668,-0.44962656656032574,0.40667444593362817,-0.4033235658847368,-0.6854064100004974
1.0000000000000002,0.6321428571428571,1.0,"Cu/Ni (111) film (500 nm, 23 at% Ni)",1,0.009998349997249996,0.0,0.10665624432285042,0.002499900249990025,0.013333333333333334,-0.12144241658776637,0.23737437310348772,-0.5866537776700478,-0.7646845699976638
1.0000000000000002,0.625,0.008057242599190108,Cu/Ni (111) foil (1.3 to 8.6 at% Ni),0,0.033331722219537036,0.00909090909090909,0.2833249721246748,0.09999990999999102,0.08,0.3525655709878207,-0.6355810198080892,0.10040182912905567,-0.6794510711753137
0.05263153219837064,0.625,0.01639289602272633,Cu/Ni (111) foil (16.6 or 20.3 at% Ni),1,0.0066650111083518485,0.0018181818181818182,0.024988624867290116,0.019999901999990202,0.0016666666666666668,0.36676136656721703,-0.6364485713962273,0.31308895560616057,-0.6019922107792528
0.05263153219837064,0.625,0.07474246998747985,Cu/Ni (111) foil (23â28 at% Ni),2,0.00033166721944536575,0.00027272727272727274,0.0006550076417558205,2.9900002990000298e-05,0.0003333333333333334,0.2700377541989532,-0.4959332860768481,-0.06910181363346754,-0.8224078832433274
0.06710525536639435,0.5357142857142858,0.0997494302580885,Si (100) wafer,0,0.02666504444174074,0.00909090909090909,0.08332263876411891,0.00499990049999005,0.08333333333333334,-0.8090487260531514,-0.5166118527818075,-0.11427878955494758,0.2559154366093939
0.054280779669379775,0.5107142857142857,0.0997494302580885,Si (100) wafer,0,0.0066650111083518485,0.32727272727272727,0.07332252209609111,0.006063900606390061,0.04,-0.8090487260531514,-0.5166118527818075,-0.11427878955494758,0.2559154366093939
0.049346163335799706,0.5071428571428571,0.21644857818759555,Ge (110) wafer,0,0.01999836666394444,0.0009090909090909091,0.1666569443310172,0.019999901999990202,0.05,0.10547123732442444,-0.31008401213384407,0.9040798270654641,0.2745239330359258
0.13157858376511142,0.5107142857142857,0.19977727134052312,H-terminated Ge (110) film,0,0.0033316722194536995,0.0009090909090909091,0.039988799869331806,0.0007999000799900081,0.01,-0.13955416349847716,0.6641346166491613,0.734065078402245,0.02446031661319459
1.0000000000000002,0.5357142857142858,0.14976335079930583,Al2O3 (0001),0,0.033331722219537036,0.05454545454545454,0.21665752767115615,0.01495990149599015,0.030000000000000002,0.41848447122067617,-0.324402256449918,0.6482461328715214,0.5471844977468481
0.024736846780161883,0.7142857142857142,0.04973550971687119,H2-etched Al2O3 (0001),0,0.06666511110851851,0.00909090909090909,0.06665577765073925,0.09999990999999102,0.0,-0.08199592117309358,-0.9704594955294967,0.06955114751278038,0.2159807267495549
0.009868423390080445,0.7142857142857142,0.5998886356702616,Exfoliated h-BN,0,0.0033316722194536995,0.00909090909090909,0.024988624867290116,0.00042220004222000436,0.008333333333333333,-0.3096285822429804,-0.6749729048895712,0.5911091042820535,0.314851942280819
4.999999999901313e-05,0.75,0.03723202958156687,Exfoliated h-BN,0,1.9666699444499075e-05,4.545454545454546e-05,5.5000641674152854e-05,1.400000140000014e-06,1.3333333333333335e-05,-0.3093310574335709,-0.6750097943996417,0.5910691950960723,0.315140097385375
7.89473673811992e-05,0.5357142857142858,0.07474246998747985,Thin layer graphite on Ni,0,0.00016500027500045833,0.00027272727272727274,0.0004883390306220239,3.990000399000041e-05,0.0001666666666666667,-0.08459158063319468,-0.7141071653453175,-0.18097610135466324,-0.6709268750220994
1.0000000000000002,0.5714285714285714,0.07474246998747985,Graphene formation on polycrystalline Ni,2,0.007998346663911107,0.0036363636363636364,0.049988916537359596,0.00199990019999002,0.01,0.12921724888446384,-0.9277612037891684,-0.1168416780335688,-0.33001526269053616
0.01973846533431929,0.5714285714285714,0.04139985629333498,Graphene growth over e-beam evaporated Ni,0,0.04333173888623148,1.0,0.1666569443310172,0.019999901999990202,0.1,0.234892173483596,-0.6071791090048411,-0.4203750862344221,-0.6320158093731848
0.19738465334320177,0.5357142857142858,0.07474246998747985,Graphene formation on polycrystalline Ni by wet-etching,0,0.007998346663911107,0.00909090909090909,0.05332228876003553,0.0011999001199900121,0.023333333333333334,0.01572145614225619,-0.7630221554380444,-0.143236780406994,-0.630105745780886
5.263158154354804e-05,0.5714285714285714,0.024728549446262543,Gram-scale graphene using MgO catalyst,2,2.4333373888956483e-05,2.1818181818181818e-05,6.166738611950471e-05,1.400000140000014e-06,3.3333333333333335e-05,0.9799074180850704,0.02845730452520508,-0.197272503640841,-0.00742920643711267
0.00035526316308808327,0.5714285714285714,0.07474246998747985,Catalytic graphene deposition on Cu,1,0.00016500027500045833,0.00027272727272727274,0.0003216704194882274,1.490000149000015e-05,0.0001666666666666667,0.167079162771908,-0.9403484093191353,-0.2703749883031776,0.12135397875004716
0.00011842102146459426,0.5714285714285714,0.07474246998747985,Flexible polymer,0,0.00033166721944536575,0.00045454545454545455,0.0009883448640234135,1.99000019900002e-05,0.0003333333333333334,-0.05552081620821956,0.20140923350007528,-0.896654641062957,0.39033602740298673
